"sale_date","isbn","COUNT"
"7/8/2193","989-28-79-23023-4",22
"7/8/2193","989-28-79-40897-8",7
"7/8/2193","989-28-79-74374-1",24
"7/8/2193","989-28-79-71565-6",14
"7/8/2193","989-28-79-91028-0",5
"7/8/2193","989-28-79-51397-9",3
"7/8/2193","989-28-79-55824-6",1
"7/8/2193","989-28-79-55752-2",2
"7/8/2193","989-28-3705-222-9",6
"7/8/2193","989-28-79-14379-4",1
"7/8/2193","989-28-79-03683-6",1
"7/8/2193","989-28-3705-492-6",4
"7/8/2193","989-28-79-05638-4",1
"7/8/2193","989-28-79-01991-4",1
"7/8/2193","989-28-229-3157-7",1
"7/8/2193","989-28-3705-152-9",1
"7/8/2193","989-28-3705-138-3",1
"7/8/2193","989-28-79-07610-8",1
"7/8/2193","989-28-79-44730-4",1
"7/8/2193","989-28-3705-205-2",1
"8/8/2193","989-28-3705-987-7",10
"8/8/2193","989-28-3705-966-2",3
"8/8/2193","989-28-3705-007-2",16
"8/8/2193","989-28-3705-054-6",1
"8/8/2193","989-28-3705-592-3",3
"8/8/2193","989-28-3705-152-9",1
"8/8/2193","989-28-3705-649-4",2
"8/8/2193","989-28-3705-136-9",1
"8/8/2193","989-28-79-45675-7",7
"8/8/2193","989-28-79-27078-0",1
"8/8/2193","989-28-79-52883-6",1
"8/8/2193","989-28-79-01991-4",3
"8/8/2193","989-28-79-22871-2",1
"8/8/2193","989-28-79-11297-4",6
"8/8/2193","989-28-79-07610-8",2
"8/8/2193","989-28-79-16826-1",1
"8/8/2193","989-28-79-21991-8",2
"8/8/2193","989-28-79-05638-4",1
"8/8/2193","989-28-79-30536-9",1
"8/8/2193","989-28-654-5018-9",1
"8/8/2193","989-28-79-69807-2",28
"8/8/2193","989-28-79-13871-4",8
"8/8/2193","989-28-79-82125-8",2
"8/8/2193","989-28-79-05670-4",6
"8/8/2193","989-28-79-82749-6",2
"8/8/2193","989-28-229-1404-4",9
"8/8/2193","989-28-229-6632-6",8
"8/8/2193","989-28-229-5891-8",3
"8/8/2193","989-28-229-7592-2",3
"8/8/2193","989-28-229-9769-6",5
"8/8/2193","989-28-229-0197-6",2
"8/8/2193","989-28-79-71565-6",8
"8/8/2193","989-28-79-91028-0",9
"8/8/2193","989-28-79-13801-1",31
"8/8/2193","989-28-79-55824-6",1
"8/8/2193","989-28-79-74374-1",18
"8/8/2193","989-28-79-68089-3",7
"8/8/2193","989-28-79-23023-4",12
"8/8/2193","989-28-79-26824-4",7
"8/8/2193","989-28-79-55752-2",3
"8/8/2193","989-28-79-51397-9",1
"8/8/2193","989-28-79-40897-8",2
"8/8/2193","989-28-79-16533-8",1
"8/8/2193","989-28-79-03683-6",2
"8/8/2193","989-28-3705-222-9",12
"8/8/2193","989-28-3705-492-6",4
"8/8/2193","989-28-79-14379-4",1
"8/8/2193","989-28-3705-583-1",1
"8/8/2193","989-28-79-61125-5",1
"8/8/2193","989-28-79-86624-2",1
"8/8/2193","989-28-79-04510-4",1
"8/8/2193","989-28-229-3157-7",2
"8/8/2193","989-28-654-6033-1",2
"9/8/2193","989-28-654-5018-9",1
"9/8/2193","989-28-3705-987-7",8
"9/8/2193","989-28-3705-007-2",15
"9/8/2193","989-28-3705-583-1",2
"9/8/2193","989-28-3705-138-3",1
"9/8/2193","989-28-3705-592-3",5
"9/8/2193","989-28-3705-054-6",2
"9/8/2193","989-28-3705-152-9",1
"9/8/2193","989-28-79-11297-4",2
"9/8/2193","989-28-79-18127-7",1
"9/8/2193","989-28-79-32105-5",1
"9/8/2193","989-28-79-01991-4",2
"9/8/2193","989-28-79-30536-9",2
"9/8/2193","989-28-79-05638-4",1
"9/8/2193","989-28-79-45675-7",2
"9/8/2193","989-28-79-82197-5",2
"9/8/2193","989-28-654-2017-5",1
"9/8/2193","989-28-79-69807-2",8
"9/8/2193","989-28-79-13871-4",12
"9/8/2193","989-28-79-82125-8",2
"9/8/2193","989-28-79-82749-6",2
"9/8/2193","989-28-79-05670-4",5
"9/8/2193","989-28-79-22562-9",1
"9/8/2193","989-28-654-5771-3",3
"9/8/2193","989-28-654-6033-1",1
"9/8/2193","989-28-229-5891-8",4
"9/8/2193","989-28-229-7592-2",7
"9/8/2193","989-28-229-1404-4",8
"9/8/2193","989-28-229-6632-6",6
"9/8/2193","989-28-229-0197-6",1
"9/8/2193","989-28-229-9769-6",7
"9/8/2193","989-28-229-3157-7",4
"9/8/2193","989-28-79-13801-1",27
"9/8/2193","989-28-79-74374-1",21
"9/8/2193","989-28-79-91028-0",8
"9/8/2193","989-28-79-40897-8",6
"9/8/2193","989-28-79-23023-4",23
"9/8/2193","989-28-79-26824-4",11
"9/8/2193","989-28-79-68089-3",8
"9/8/2193","989-28-79-71565-6",11
"9/8/2193","989-28-79-55824-6",4
"9/8/2193","989-28-79-55752-2",3
"9/8/2193","989-28-79-51397-9",1
"9/8/2193","989-28-3705-492-6",6
"9/8/2193","989-28-3705-222-9",6
"9/8/2193","989-28-3705-205-2",1
"9/8/2193","989-28-3705-369-1",1
"9/8/2193","989-28-3705-966-2",2
"9/8/2193","989-28-3705-649-4",1
"9/8/2193","989-28-3705-775-0",2
"9/8/2193","989-28-79-16826-1",1
"9/8/2193","989-28-79-03683-6",1
"10/8/2193","989-28-654-5018-9",3
"10/8/2193","989-28-3705-987-7",10
"10/8/2193","989-28-3705-007-2",19
"10/8/2193","989-28-3705-775-0",2
"10/8/2193","989-28-3705-152-9",1
"10/8/2193","989-28-3705-054-6",4
"10/8/2193","989-28-3705-966-2",3
"10/8/2193","989-28-3705-592-3",3
"10/8/2193","989-28-3705-138-3",3
"10/8/2193","989-28-3705-369-1",1
"10/8/2193","989-28-3705-649-4",1
"10/8/2193","989-28-79-11297-4",3
"10/8/2193","989-28-79-86624-2",2
"10/8/2193","989-28-79-04510-4",2
"10/8/2193","989-28-79-45675-7",5
"10/8/2193","989-28-79-16826-1",3
"10/8/2193","989-28-79-42728-3",1
"10/8/2193","989-28-79-22871-2",2
"10/8/2193","989-28-79-52883-6",1
"10/8/2193","989-28-79-01991-4",2
"10/8/2193","989-28-79-18127-7",2
"10/8/2193","989-28-79-87459-9",1
"10/8/2193","989-28-79-21991-8",1
"10/8/2193","989-28-79-05638-4",2
"10/8/2193","989-28-654-7965-4",1
"10/8/2193","989-28-79-82125-8",8
"10/8/2193","989-28-79-69807-2",8
"10/8/2193","989-28-79-13871-4",14
"10/8/2193","989-28-79-05670-4",5
"10/8/2193","989-28-79-82749-6",2
"10/8/2193","989-28-654-6033-1",4
"10/8/2193","989-28-654-5771-3",3
"10/8/2193","989-28-654-0047-4",2
"10/8/2193","989-28-229-6632-6",4
"10/8/2193","989-28-229-7592-2",8
"10/8/2193","989-28-229-3157-7",4
"10/8/2193","989-28-229-1404-4",9
"10/8/2193","989-28-229-9769-6",10
"10/8/2193","989-28-229-5891-8",2
"10/8/2193","989-28-229-0197-6",1
"10/8/2193","989-28-79-91028-0",9
"10/8/2193","989-28-79-68089-3",11
"10/8/2193","989-28-79-13801-1",24
"10/8/2193","989-28-79-71565-6",7
"10/8/2193","989-28-79-40897-8",8
"10/8/2193","989-28-79-44730-4",1
"10/8/2193","989-28-79-23023-4",9
"10/8/2193","989-28-79-55824-6",2
"10/8/2193","989-28-79-26824-4",13
"10/8/2193","989-28-79-74374-1",27
"10/8/2193","989-28-79-55752-2",3
"10/8/2193","989-28-79-16808-7",1
"10/8/2193","989-28-79-51397-9",1
"10/8/2193","989-28-79-36485-4",2
"10/8/2193","989-28-79-43574-5",1
"10/8/2193","989-28-3705-492-6",3
"10/8/2193","989-28-3705-607-4",1
"10/8/2193","989-28-79-23015-9",1
"10/8/2193","989-28-3705-222-9",7
"10/8/2193","989-28-79-14379-4",1
"10/8/2193","989-28-79-03683-6",3
"10/8/2193","989-28-79-32105-5",1
"10/8/2193","989-28-79-30536-9",1
"10/8/2193","989-28-79-82197-5",1
"10/8/2193","989-28-654-2620-7",1
"10/8/2193","989-28-3705-205-2",1
"11/8/2193","989-28-654-5018-9",6
"11/8/2193","989-28-3705-007-2",18
"11/8/2193","989-28-3705-583-1",3
"11/8/2193","989-28-3705-987-7",8
"11/8/2193","989-28-3705-136-9",1
"11/8/2193","989-28-3705-775-0",1
"11/8/2193","989-28-3705-649-4",1
"11/8/2193","989-28-3705-592-3",2
"11/8/2193","989-28-3705-966-2",2
"11/8/2193","989-28-79-45675-7",12
"11/8/2193","989-28-79-05638-4",1
"11/8/2193","989-28-79-22871-2",1
"11/8/2193","989-28-79-04510-4",1
"11/8/2193","989-28-79-32105-5",2
"11/8/2193","989-28-79-82197-5",3
"11/8/2193","989-28-79-01991-4",2
"11/8/2193","989-28-79-30536-9",1
"11/8/2193","989-28-79-70597-8",2
"11/8/2193","989-28-79-11297-4",2
"11/8/2193","989-28-79-42728-3",2
"11/8/2193","989-28-79-69807-2",16
"11/8/2193","989-28-79-05670-4",4
"11/8/2193","989-28-79-13871-4",12
"11/8/2193","989-28-79-82749-6",4
"11/8/2193","989-28-79-82125-8",2
"11/8/2193","989-28-79-22562-9",1
"11/8/2193","989-28-654-5771-3",6
"11/8/2193","989-28-654-8573-0",2
"11/8/2193","989-28-654-6033-1",1
"11/8/2193","989-28-229-5891-8",9
"11/8/2193","989-28-229-6632-6",16
"11/8/2193","989-28-229-1404-4",15
"11/8/2193","989-28-229-7592-2",9
"11/8/2193","989-28-229-9769-6",6
"11/8/2193","989-28-229-3157-7",3
"11/8/2193","989-28-229-0197-6",3
"11/8/2193","989-28-79-91028-0",8
"11/8/2193","989-28-79-23023-4",19
"11/8/2193","989-28-79-40897-8",8
"11/8/2193","989-28-79-68089-3",4
"11/8/2193","989-28-79-74374-1",23
"11/8/2193","989-28-79-13801-1",30
"11/8/2193","989-28-79-71565-6",8
"11/8/2193","989-28-79-55752-2",2
"11/8/2193","989-28-79-51397-9",3
"11/8/2193","989-28-79-26824-4",5
"11/8/2193","989-28-79-16808-7",3
"11/8/2193","989-28-3705-222-9",10
"11/8/2193","989-28-3705-492-6",5
"11/8/2193","989-28-79-14379-4",2
"11/8/2193","989-28-654-6507-7",1
"11/8/2193","989-28-79-03683-6",1
"11/8/2193","989-28-3705-152-9",1
"11/8/2193","989-28-79-18127-7",1
"11/8/2193","989-28-654-3899-6",1
"11/8/2193","989-28-79-55824-6",1
"12/8/2193","989-28-654-5018-9",1
"12/8/2193","989-28-3705-369-1",1
"12/8/2193","989-28-3705-987-7",8
"12/8/2193","989-28-3705-136-9",1
"12/8/2193","989-28-3705-007-2",16
"12/8/2193","989-28-3705-583-1",3
"12/8/2193","989-28-3705-966-2",2
"12/8/2193","989-28-79-27078-0",1
"12/8/2193","989-28-79-32105-5",2
"12/8/2193","989-28-79-45675-7",6
"12/8/2193","989-28-79-11297-4",8
"12/8/2193","989-28-79-16826-1",2
"12/8/2193","989-28-79-01991-4",2
"12/8/2193","989-28-79-61125-5",2
"12/8/2193","989-28-79-86624-2",3
"12/8/2193","989-28-79-22871-2",3
"12/8/2193","989-28-79-30536-9",2
"12/8/2193","989-28-79-22562-9",2
"12/8/2193","989-28-79-69807-2",28
"12/8/2193","989-28-79-82125-8",6
"12/8/2193","989-28-79-05670-4",7
"12/8/2193","989-28-79-82749-6",4
"12/8/2193","989-28-79-13871-4",8
"12/8/2193","989-28-654-8573-0",1
"12/8/2193","989-28-654-5771-3",3
"12/8/2193","989-28-654-4370-9",1
"12/8/2193","989-28-654-6033-1",1
"12/8/2193","989-28-654-6507-7",2
"12/8/2193","989-28-229-7592-2",3
"12/8/2193","989-28-229-1404-4",7
"12/8/2193","989-28-229-9769-6",8
"12/8/2193","989-28-229-5891-8",6
"12/8/2193","989-28-229-0197-6",3
"12/8/2193","989-28-229-6632-6",2
"12/8/2193","989-28-79-26824-4",5
"12/8/2193","989-28-79-55824-6",4
"12/8/2193","989-28-79-13801-1",30
"12/8/2193","989-28-79-23023-4",17
"12/8/2193","989-28-79-40897-8",9
"12/8/2193","989-28-79-55752-2",3
"12/8/2193","989-28-79-74374-1",28
"12/8/2193","989-28-79-44730-4",2
"12/8/2193","989-28-79-91028-0",7
"12/8/2193","989-28-79-68089-3",5
"12/8/2193","989-28-79-71565-6",2
"12/8/2193","989-28-79-51397-9",3
"12/8/2193","989-28-3705-492-6",5
"12/8/2193","989-28-3705-222-9",12
"12/8/2193","989-28-3705-775-0",1
"12/8/2193","989-28-229-3157-7",2
"13/8/2193","989-28-654-5018-9",3
"13/8/2193","989-28-3705-007-2",16
"13/8/2193","989-28-3705-369-1",1
"13/8/2193","989-28-3705-987-7",7
"13/8/2193","989-28-3705-152-9",2
"13/8/2193","989-28-3705-583-1",6
"13/8/2193","989-28-3705-136-9",2
"13/8/2193","989-28-3705-054-6",1
"13/8/2193","989-28-3705-592-3",1
"13/8/2193","989-28-3705-775-0",1
"13/8/2193","989-28-3705-138-3",1
"13/8/2193","989-28-79-45675-7",8
"13/8/2193","989-28-79-22871-2",1
"13/8/2193","989-28-79-18127-7",1
"13/8/2193","989-28-79-21991-8",1
"13/8/2193","989-28-79-70597-8",1
"13/8/2193","989-28-79-32105-5",2
"13/8/2193","989-28-79-07610-8",1
"13/8/2193","989-28-79-61125-5",2
"13/8/2193","989-28-79-16826-1",1
"13/8/2193","989-28-79-11297-4",3
"13/8/2193","989-28-79-69807-2",24
"13/8/2193","989-28-79-82125-8",6
"13/8/2193","989-28-79-13871-4",8
"13/8/2193","989-28-79-05670-4",3
"13/8/2193","989-28-654-6033-1",2
"13/8/2193","989-28-654-8573-0",1
"13/8/2193","989-28-654-6507-7",1
"13/8/2193","989-28-229-1404-4",6
"13/8/2193","989-28-229-9769-6",14
"13/8/2193","989-28-229-7592-2",7
"13/8/2193","989-28-229-0197-6",3
"13/8/2193","989-28-229-5891-8",3
"13/8/2193","989-28-229-6632-6",4
"13/8/2193","989-28-79-44730-4",2
"13/8/2193","989-28-79-23023-4",20
"13/8/2193","989-28-79-26824-4",10
"13/8/2193","989-28-79-74374-1",16
"13/8/2193","989-28-79-55824-6",3
"13/8/2193","989-28-79-13801-1",17
"13/8/2193","989-28-79-91028-0",4
"13/8/2193","989-28-79-36485-4",1
"13/8/2193","989-28-79-68089-3",4
"13/8/2193","989-28-79-40897-8",5
"13/8/2193","989-28-79-71565-6",10
"13/8/2193","989-28-79-55752-2",1
"13/8/2193","989-28-79-51397-9",1
"13/8/2193","989-28-3705-492-6",6
"13/8/2193","989-28-3705-222-9",13
"13/8/2193","989-28-79-03683-6",1
"13/8/2193","989-28-3705-966-2",1
"13/8/2193","989-28-79-05638-4",1
"13/8/2193","989-28-229-3157-7",1
"13/8/2193","989-28-79-86624-2",1
"14/8/2193","989-28-654-5018-9",3
"14/8/2193","989-28-3705-987-7",6
"14/8/2193","989-28-3705-007-2",16
"14/8/2193","989-28-3705-138-3",4
"14/8/2193","989-28-3705-136-9",1
"14/8/2193","989-28-3705-966-2",3
"14/8/2193","989-28-3705-592-3",3
"14/8/2193","989-28-3705-152-9",1
"14/8/2193","989-28-3705-583-1",2
"14/8/2193","989-28-3705-649-4",1
"14/8/2193","989-28-3705-054-6",2
"14/8/2193","989-28-79-82197-5",3
"14/8/2193","989-28-79-30536-9",3
"14/8/2193","989-28-79-45675-7",6
"14/8/2193","989-28-79-86624-2",2
"14/8/2193","989-28-79-22871-2",2
"14/8/2193","989-28-79-07610-8",2
"14/8/2193","989-28-79-18127-7",1
"14/8/2193","989-28-79-04510-4",2
"14/8/2193","989-28-79-16826-1",3
"14/8/2193","989-28-79-01991-4",2
"14/8/2193","989-28-79-27078-0",1
"14/8/2193","989-28-79-21991-8",2
"14/8/2193","989-28-79-32105-5",2
"14/8/2193","989-28-79-42728-3",1
"14/8/2193","989-28-79-11297-4",1
"14/8/2193","989-28-79-13871-4",14
"14/8/2193","989-28-79-69807-2",14
"14/8/2193","989-28-79-82749-6",12
"14/8/2193","989-28-79-82125-8",4
"14/8/2193","989-28-79-05670-4",9
"14/8/2193","989-28-654-0047-4",1
"14/8/2193","989-28-229-6632-6",11
"14/8/2193","989-28-229-1404-4",11
"14/8/2193","989-28-229-9769-6",6
"14/8/2193","989-28-229-7592-2",5
"14/8/2193","989-28-229-0197-6",3
"14/8/2193","989-28-229-3157-7",3
"14/8/2193","989-28-79-74374-1",11
"14/8/2193","989-28-79-71565-6",3
"14/8/2193","989-28-79-13801-1",13
"14/8/2193","989-28-79-68531-7",1
"14/8/2193","989-28-79-40897-8",8
"14/8/2193","989-28-79-23023-4",13
"14/8/2193","989-28-79-26824-4",8
"14/8/2193","989-28-79-91028-0",6
"14/8/2193","989-28-79-36485-4",2
"14/8/2193","989-28-79-55752-2",1
"14/8/2193","989-28-79-68089-3",2
"14/8/2193","989-28-79-16808-7",1
"14/8/2193","989-28-79-44730-4",1
"14/8/2193","989-28-3705-222-9",9
"14/8/2193","989-28-3705-492-6",9
"14/8/2193","989-28-79-03683-6",4
"14/8/2193","989-28-79-14379-4",1
"14/8/2193","989-28-654-6033-1",1
"14/8/2193","989-28-654-6507-7",1
"14/8/2193","989-28-229-5891-8",1
"14/8/2193","989-28-79-55824-6",1
"15/8/2193","989-28-3705-007-2",14
"15/8/2193","989-28-3705-152-9",2
"15/8/2193","989-28-3705-649-4",4
"15/8/2193","989-28-3705-592-3",1
"15/8/2193","989-28-3705-987-7",8
"15/8/2193","989-28-3705-138-3",3
"15/8/2193","989-28-3705-054-6",1
"15/8/2193","989-28-79-42728-3",1
"15/8/2193","989-28-79-18127-7",1
"15/8/2193","989-28-79-30536-9",1
"15/8/2193","989-28-79-82197-5",3
"15/8/2193","989-28-79-11297-4",3
"15/8/2193","989-28-79-27078-0",1
"15/8/2193","989-28-79-22871-2",2
"15/8/2193","989-28-79-86624-2",1
"15/8/2193","989-28-79-45675-7",4
"15/8/2193","989-28-79-07610-8",1
"15/8/2193","989-28-79-87459-9",1
"15/8/2193","989-28-79-21991-8",1
"15/8/2193","989-28-79-32105-5",2
"15/8/2193","989-28-654-0127-3",1
"15/8/2193","989-28-79-69807-2",22
"15/8/2193","989-28-79-13871-4",12
"15/8/2193","989-28-79-05670-4",4
"15/8/2193","989-28-79-82125-8",4
"15/8/2193","989-28-654-9826-6",1
"15/8/2193","989-28-654-6930-3",1
"15/8/2193","989-28-654-2620-7",1
"15/8/2193","989-28-229-1404-4",4
"15/8/2193","989-28-229-9769-6",5
"15/8/2193","989-28-229-3157-7",5
"15/8/2193","989-28-229-6632-6",8
"15/8/2193","989-28-229-5891-8",2
"15/8/2193","989-28-229-0197-6",1
"15/8/2193","989-28-229-7592-2",5
"15/8/2193","989-28-79-23023-4",16
"15/8/2193","989-28-79-74374-1",27
"15/8/2193","989-28-79-91028-0",7
"15/8/2193","989-28-79-68089-3",6
"15/8/2193","989-28-79-13801-1",20
"15/8/2193","989-28-79-71565-6",8
"15/8/2193","989-28-79-26824-4",11
"15/8/2193","989-28-79-36485-4",1
"15/8/2193","989-28-79-43574-5",2
"15/8/2193","989-28-79-16808-7",2
"15/8/2193","989-28-79-55752-2",2
"15/8/2193","989-28-79-55824-6",2
"15/8/2193","989-28-79-51397-9",1
"15/8/2193","989-28-79-03683-6",2
"15/8/2193","989-28-3705-492-6",5
"15/8/2193","989-28-3705-222-9",9
"15/8/2193","989-28-79-14379-4",1
"15/8/2193","989-28-79-01991-4",1
"15/8/2193","989-28-654-6033-1",1
"16/8/2193","989-28-654-5018-9",2
"16/8/2193","989-28-3705-007-2",19
"16/8/2193","989-28-3705-987-7",4
"16/8/2193","989-28-3705-152-9",3
"16/8/2193","989-28-3705-138-3",2
"16/8/2193","989-28-3705-775-0",1
"16/8/2193","989-28-3705-136-9",1
"16/8/2193","989-28-79-27078-0",2
"16/8/2193","989-28-79-04510-4",2
"16/8/2193","989-28-79-64693-6",2
"16/8/2193","989-28-79-16826-1",2
"16/8/2193","989-28-79-45675-7",13
"16/8/2193","989-28-79-18127-7",2
"16/8/2193","989-28-79-21991-8",2
"16/8/2193","989-28-79-11297-4",2
"16/8/2193","989-28-79-01991-4",1
"16/8/2193","989-28-79-32105-5",2
"16/8/2193","989-28-79-86624-2",3
"16/8/2193","989-28-79-05670-4",7
"16/8/2193","989-28-79-13871-4",14
"16/8/2193","989-28-79-69807-2",12
"16/8/2193","989-28-79-82125-8",10
"16/8/2193","989-28-654-6507-7",1
"16/8/2193","989-28-229-7592-2",9
"16/8/2193","989-28-229-0197-6",4
"16/8/2193","989-28-229-6632-6",8
"16/8/2193","989-28-229-1404-4",10
"16/8/2193","989-28-229-3157-7",2
"16/8/2193","989-28-229-9769-6",2
"16/8/2193","989-28-229-5891-8",2
"16/8/2193","989-28-79-55824-6",5
"16/8/2193","989-28-79-71565-6",6
"16/8/2193","989-28-79-13801-1",23
"16/8/2193","989-28-79-23023-4",12
"16/8/2193","989-28-79-36485-4",2
"16/8/2193","989-28-79-51397-9",1
"16/8/2193","989-28-79-91028-0",5
"16/8/2193","989-28-79-74374-1",16
"16/8/2193","989-28-79-40897-8",6
"16/8/2193","989-28-79-16808-7",1
"16/8/2193","989-28-79-26824-4",10
"16/8/2193","989-28-79-68089-3",4
"16/8/2193","989-28-79-55752-2",2
"16/8/2193","989-28-3705-222-9",15
"16/8/2193","989-28-79-03683-6",1
"16/8/2193","989-28-3705-492-6",6
"16/8/2193","989-28-3705-369-1",2
"16/8/2193","989-28-3705-054-6",1
"16/8/2193","989-28-79-22871-2",1
"16/8/2193","989-28-654-3899-6",1
"16/8/2193","989-28-79-82749-6",2
"16/8/2193","989-28-79-87459-9",1
"16/8/2193","989-28-654-6033-1",1
"17/8/2193","989-28-654-5018-9",4
"17/8/2193","989-28-3705-987-7",9
"17/8/2193","989-28-3705-054-6",1
"17/8/2193","989-28-3705-007-2",13
"17/8/2193","989-28-3705-583-1",4
"17/8/2193","989-28-3705-152-9",1
"17/8/2193","989-28-3705-649-4",4
"17/8/2193","989-28-3705-592-3",1
"17/8/2193","989-28-79-11297-4",10
"17/8/2193","989-28-79-86624-2",2
"17/8/2193","989-28-79-45675-7",7
"17/8/2193","989-28-79-22871-2",1
"17/8/2193","989-28-79-82197-5",3
"17/8/2193","989-28-79-32105-5",2
"17/8/2193","989-28-79-21991-8",2
"17/8/2193","989-28-79-69807-2",22
"17/8/2193","989-28-79-13871-4",22
"17/8/2193","989-28-79-82125-8",8
"17/8/2193","989-28-79-05670-4",9
"17/8/2193","989-28-79-22562-9",1
"17/8/2193","989-28-79-82749-6",2
"17/8/2193","989-28-654-2620-7",1
"17/8/2193","989-28-229-1404-4",13
"17/8/2193","989-28-229-7592-2",5
"17/8/2193","989-28-229-9769-6",7
"17/8/2193","989-28-229-6632-6",11
"17/8/2193","989-28-229-3157-7",3
"17/8/2193","989-28-229-5891-8",2
"17/8/2193","989-28-229-0197-6",3
"17/8/2193","989-28-79-74374-1",23
"17/8/2193","989-28-79-26824-4",9
"17/8/2193","989-28-79-13801-1",23
"17/8/2193","989-28-79-23023-4",18
"17/8/2193","989-28-79-71565-6",8
"17/8/2193","989-28-79-40897-8",4
"17/8/2193","989-28-79-55752-2",2
"17/8/2193","989-28-79-91028-0",5
"17/8/2193","989-28-79-43574-5",2
"17/8/2193","989-28-79-68089-3",5
"17/8/2193","989-28-79-55824-6",2
"17/8/2193","989-28-79-36485-4",1
"17/8/2193","989-28-3705-222-9",11
"17/8/2193","989-28-3705-492-6",8
"17/8/2193","989-28-79-14379-4",1
"17/8/2193","989-28-3705-775-0",1
"17/8/2193","989-28-79-51397-9",1
"17/8/2193","989-28-79-44730-4",1
"17/8/2193","989-28-79-03683-6",1
"17/8/2193","989-28-79-23015-9",1
"17/8/2193","989-28-79-07610-8",1
"18/8/2193","989-28-3705-007-2",20
"18/8/2193","989-28-3705-649-4",5
"18/8/2193","989-28-3705-987-7",8
"18/8/2193","989-28-3705-583-1",2
"18/8/2193","989-28-3705-592-3",2
"18/8/2193","989-28-3705-138-3",2
"18/8/2193","989-28-3705-775-0",1
"18/8/2193","989-28-79-04510-4",1
"18/8/2193","989-28-79-45675-7",7
"18/8/2193","989-28-79-27078-0",2
"18/8/2193","989-28-79-82197-5",2
"18/8/2193","989-28-79-86624-2",1
"18/8/2193","989-28-79-30536-9",3
"18/8/2193","989-28-79-01991-4",1
"18/8/2193","989-28-79-22871-2",1
"18/8/2193","989-28-79-18127-7",1
"18/8/2193","989-28-79-11297-4",1
"18/8/2193","989-28-654-0127-3",1
"18/8/2193","989-28-654-3899-6",3
"18/8/2193","989-28-654-2017-5",1
"18/8/2193","989-28-79-69807-2",30
"18/8/2193","989-28-79-82749-6",6
"18/8/2193","989-28-79-13871-4",10
"18/8/2193","989-28-79-05670-4",3
"18/8/2193","989-28-79-82125-8",2
"18/8/2193","989-28-654-6033-1",3
"18/8/2193","989-28-654-0047-4",1
"18/8/2193","989-28-229-0197-6",5
"18/8/2193","989-28-229-5891-8",2
"18/8/2193","989-28-229-7592-2",9
"18/8/2193","989-28-229-9769-6",7
"18/8/2193","989-28-229-1404-4",8
"18/8/2193","989-28-229-3157-7",3
"18/8/2193","989-28-229-6632-6",3
"18/8/2193","989-28-79-23023-4",19
"18/8/2193","989-28-79-68089-3",16
"18/8/2193","989-28-79-40897-8",11
"18/8/2193","989-28-79-74374-1",19
"18/8/2193","989-28-79-68531-7",1
"18/8/2193","989-28-79-26824-4",12
"18/8/2193","989-28-79-13801-1",27
"18/8/2193","989-28-79-44730-4",1
"18/8/2193","989-28-79-71565-6",4
"18/8/2193","989-28-79-51397-9",2
"18/8/2193","989-28-79-91028-0",5
"18/8/2193","989-28-79-82339-9",1
"18/8/2193","989-28-3705-492-6",9
"18/8/2193","989-28-3705-222-9",11
"18/8/2193","989-28-79-14379-4",1
"18/8/2193","989-28-79-23015-9",3
"18/8/2193","989-28-3705-607-4",1
"18/8/2193","989-28-3705-136-9",1
"18/8/2193","989-28-3705-054-6",1
"18/8/2193","989-28-79-07610-8",1
"18/8/2193","989-28-79-16826-1",1
"19/8/2193","989-28-654-5018-9",3
"19/8/2193","989-28-3705-583-1",4
"19/8/2193","989-28-3705-007-2",21
"19/8/2193","989-28-3705-987-7",7
"19/8/2193","989-28-3705-592-3",5
"19/8/2193","989-28-3705-136-9",2
"19/8/2193","989-28-3705-966-2",2
"19/8/2193","989-28-3705-369-1",1
"19/8/2193","989-28-3705-138-3",1
"19/8/2193","989-28-3705-152-9",1
"19/8/2193","989-28-3705-054-6",1
"19/8/2193","989-28-79-27078-0",2
"19/8/2193","989-28-79-11297-4",5
"19/8/2193","989-28-79-61125-5",3
"19/8/2193","989-28-79-32105-5",3
"19/8/2193","989-28-79-82197-5",3
"19/8/2193","989-28-79-45675-7",7
"19/8/2193","989-28-79-04510-4",1
"19/8/2193","989-28-79-21991-8",1
"19/8/2193","989-28-79-86624-2",1
"19/8/2193","989-28-79-16826-1",1
"19/8/2193","989-28-79-22871-2",1
"19/8/2193","989-28-79-01991-4",1
"19/8/2193","989-28-79-13871-4",14
"19/8/2193","989-28-79-69807-2",18
"19/8/2193","989-28-79-05670-4",8
"19/8/2193","989-28-79-82749-6",6
"19/8/2193","989-28-654-6033-1",3
"19/8/2193","989-28-654-6507-7",1
"19/8/2193","989-28-229-7592-2",7
"19/8/2193","989-28-229-5891-8",6
"19/8/2193","989-28-229-1404-4",6
"19/8/2193","989-28-229-9769-6",7
"19/8/2193","989-28-229-0197-6",3
"19/8/2193","989-28-229-6632-6",3
"19/8/2193","989-28-229-3157-7",3
"19/8/2193","989-28-79-91028-0",11
"19/8/2193","989-28-79-74374-1",20
"19/8/2193","989-28-79-13801-1",25
"19/8/2193","989-28-79-23023-4",14
"19/8/2193","989-28-79-68089-3",11
"19/8/2193","989-28-79-71565-6",4
"19/8/2193","989-28-79-40897-8",4
